"created_at","screen_name","text","favorites","retweets"
2022-06-25 12:45:14,"KS_1013","セベロドネツクは平地にある街だが、隣のリシチャンスクは高台にあり、防衛には向いている。ここでの攻防も長引くかもしれないが、ウクライナはロシアが息切れをするまで守り続け、西側から供与された武器が届くのを待つという戦い方になるのだろう。 #NewsPicks https://t.co/ookVA4DKM3",59,17
2022-06-23 18:19:36,"KS_1013","日本は「支援をお願いするなら下手に出て、相手を怒らせてはいけない」と考えがちだが、ウクライナは支援を得るために何をしたらよいのか、より深く考えているように見える。（日経Think!にも少し長い書き込みを投稿しました）#日経Think
https://t.co/zkx4v9jAZi",124,30
2022-06-18 01:36:23,"KS_1013","仏独伊ルーマニア首脳の訪問の直後にボリスが突然のウクライナ訪問（二度目の突然訪問）。ゼレンスキーもついつい最初に「Hello, Boris」と言ってしまう雰囲気。支援疲れが見えるなか、引き続き支援するというコミットメントを示すのは良かったが、大事なのは今まで以上の武器供与ができるかどうか。 https://t.co/5lrK04HlgE",80,30
2022-06-22 16:28:15,"KS_1013","今日の「報道1930」でも扱ったが、ロシアはウクライナのミコライフ港にある穀物倉庫をミサイル攻撃したとのこと。黒海封鎖しているだけじゃなく、輸出する食料そのものを狙ってくるとは…。
https://t.co/y4eLsmvKsV @WSJより",126,80
2022-06-25 10:56:46,"KS_1013","ロシアのウクライナ侵攻を踏まえて、日本の食料安全保障のリスクを検証した農水省のレポート。最近、役所によるリスク分析が積極的になされているのは興味深い。
https://t.co/0sAwt8zKWX",164,48
2022-06-18 16:06:51,"KS_1013","ウクライナが必要とする兵器の量と、これまで提供された／提供を約束した量、ウクライナへの支援の額などがまとまった便利な記事。こう見るとロシアが始めた戦争は西側諸国に対するコスト負荷になっているんだよな…ロシアにとっては更なるコスト負荷だけど。
https://t.co/1EzJRUMx9C",66,35
2022-06-20 14:42:59,"KS_1013","古典的な火力戦となったロシアのウクライナ侵攻、鍵を握るのは武器を生産する工業力。しかし、グローバルなサプライチェーンが広がる中、精密兵器に必要なレアアースを中国が独占的に握っているなど、問題も多い。
https://t.co/MzWlNCwcfC",50,23
2022-06-19 04:46:11,"KS_1013","ペンタゴンの高官が見る、ロシアのウクライナ侵攻で中国が学んだ教訓。
1．西側のインテリジェンスの質の高さ
2．西側の情報戦の巧みさ
3．大規模な軍隊は優位にあるように見えて運用が困難
4．西側諸国が速やかに大規模な経済制裁をしたこと
とのこと。
https://t.co/dJnW2zpdbI",580,253
2022-06-18 04:29:54,"KS_1013","エストニアのカラス首相、夏が来ればウクライナへの支援疲れが顕著になるから、それまでの間に決定的な支援が必要と訴えている。
https://t.co/Vi4v4dvUqH",317,111
2022-06-18 15:37:43,"KS_1013","戦争をきっかけとした薬物規制の緩和は諸刃の剣。傷ついた兵士を癒やすものになり得るが、同時に依存症が進み、社会荒廃につながるリスクも。それを上手く管理できるかどうか、ウクライナの対応が模範となるものになれば良いが…。 #NewsPicks https://t.co/75Ia0D4QjE",77,34
2022-06-20 14:56:47,"KS_1013","ウクライナの現場で撮影し、画像を提供しているジャーナリスト達の写真を見ると、ロシアの戦略や兵器の選択は戦争犯罪と言っても良いとNYT。
https://t.co/r6moT3IUxd",71,40
2022-06-23 16:51:24,"KS_1013","EUがウクライナとモルドバの加盟候補国入りを認めることでパンドラの箱が空いてしまった感じだな…。北マケドニアの閣僚経験のあるディミトロフさんは、バルカン半島を欧州化するべきであり、EUをバルカン半島化するべきではないとツイート。北マケドニアの加盟にはブルガリアが反対している。 https://t.co/vGTdRwFP2q",40,21
2022-06-24 14:46:15,"KS_1013","ロシアがどの時点で「勝った」と見るかで戦争終結の出口は変わってくる。しかし、その「勝った」と言えそうなラインまでも遠く、ウクライナが2月24日のラインまで押し戻すことも難しい。長期化し、膠着状態が続く可能性も高い。 #NewsPicks https://t.co/aXFB1dUTIr",45,16
2022-06-22 16:59:00,"KS_1013","国際宇宙ステーションのロシアのモジュールであるズベズダはそろそろ改修が必要なのだが、それにはウクライナ製の部品が必要とのこと。 https://t.co/rgHkc3ZZvz",28,13
2022-06-26 19:37:50,"KS_1013","ユーロビジョン歌合戦にも、イギリス最大の音楽フェスであるグラストンベリーにも登場するゼレンスキー大統領。「ウクライナ疲れ」が語られる中、ここが踏ん張りどころと、メジャーなイベントはきっちり押さえているという感じ。 https://t.co/KOJHKetI2Q",78,37
2022-06-23 18:55:45,"KS_1013","おお、ウクライナ、モルドバとジョージアがEU加盟候補国として認められた。サロメも一生懸命アピールしていたが、無事候補となったので良かった。でも、バルカン半島の国々はこれから大変になりそうだな…。 https://t.co/7kGJxxQfsx",299,107
2022-06-22 16:50:58,"KS_1013","EUとはあまりソリが合わないハンガリーのオルバン首相だが、EUの拡大には積極的。ウクライナ、モルドバ、ボスニアの加盟を支持したとのこと。加盟国が多くなれば、より意思決定が難しくなり、ハンガリーの反対が目立ちにくくなる。
https://t.co/g2TIz66DV4",23,13
2022-06-25 12:32:24,"KS_1013","エストニアのカラス首相、現行のNATOの防衛プランではエストニアは消し去られてしまうだろうと警鐘を鳴らず。ウクライナでの大規模な国外避難や兵員の消耗などを見ると、持ちこたえられる時間に限りがあると思うのも当然だろう。今度のNATO首脳会議における課題。
https://t.co/U8elYG6udr",52,21
2022-06-24 15:00:43,"KS_1013","これまで苦しみながらもなんとか守り抜くことでロシアの士気をくじき、ウクライナのレジリエンスを示そうとしたセベロドネツクの攻防も、ついに撤退。しかし、これはロシアの勝利を意味するものでもなく、防衛線の再編。 #NewsPicks https://t.co/t4j2NnHhIW",126,41
2022-06-26 19:36:00,"KS_1013","5月末の記事だがなかなか興味深いデータ。ロシアのウクライナ侵攻がグローバルな石油の流れをどう変えたかを示す様々なデータが掲載されている。
https://t.co/mbNYf6cuKt",52,23
2022-06-19 03:01:54,"KS_1013","ロシア側は兵力を集中させても、こうした籠城戦に勝てないというのが微妙だな…。包囲して補給路を断とうとしても達成できず、膠着状態が続く。ウクライナも相当消耗し厳しい状況だが、ロシア側も勢いを失って妙な均衡が生まれている。 #NewsPicks https://t.co/1tpnLOSpo7",57,33
2022-06-25 16:06:06,"KS_1013","ボリス、ウクライナが「悪い和平」を締結するよう追い込まれるのではないかと懸念しているとのこと。ゆえに西側は継続して支援すべきというメッセージ。
https://t.co/EINy94cdRG",161,42
2022-06-22 16:35:26,"KS_1013","ドイツのショルツ首相の外交顧問であるイェンス・プレトナーは、ウクライナを支援するのと同様に、ロシアとの将来的な関係も考えなければならない、と発言して炎上している。マクロンの「ロシアを辱めてはならない」発言と同じ地雷を踏んでいる。
https://t.co/SOD2z3TfCz",146,63
2022-06-22 16:52:49,"KS_1013","日本はこれまで難民の受け入れに慎重だったが、ウクライナからの「避難民」を政治的判断で受け入れている点を鋭く描くミシェルさんの記事。日本のウクライナ避難民対応は国際的にも注目されている。
https://t.co/ejTuW9tdMQ",64,32
2022-06-22 14:15:03,"KS_1013","オランダの主要政党はウクライナのEU加盟に反対の立場だったが、今は賛成とのこと。EUレベルの同調圧力？ https://t.co/CKFhNPqbx6",43,10
2022-06-22 16:20:07,"KS_1013","見出しで書かれた内容にまで行かないうちに無料部分が終わってしまうという焦らし記事。ウクライナの状況を見ていれば「専守防衛」がいかに難しい戦略なのかは自ずと明らかではあるが。
https://t.co/F51DaD3I0K",32,12
2022-06-19 05:57:01,"KS_1013","義勇兵としてウクライナで戦う元米軍兵士は、その装備の欠如に苦しんでいる。米軍では当たり前のように支給される装備がない中で戦うことは困難。なので、元米軍兵が組織を立ち上げ、ウクライナに装備を送ろうとしているが、輸出許可を待っている状態とのこと。
https://t.co/O8z54aRZjZ",189,106
2022-06-22 16:30:03,"KS_1013","イタリアのドラギ政権を支える、反エスタブリッシュメントの「五つ星運動」はウクライナの支援を巡って対立し、党が分裂するとのこと。イタリアはEU内ではウクライナ支援の熱量が低く、ロシアとの結びつきも強い。
https://t.co/myRT6Eeb17",60,48
2022-06-25 12:37:00,"KS_1013","ウクライナはIT大国であり、ロシアのサイバー攻撃に対する対応もできているようだが、そのウクライナIT軍に関する報告書が出ている。 https://t.co/aioN49SqdL",39,11
2022-06-20 00:07:17,"KS_1013","イランの最高指導者ハメネイ師のウクライナ問題についてのツイート。主たる問題は西側がNATOを、その影響を考えずに拡大していったこと、とロシアの立場通りのコメント。 https://t.co/mWZq0Nfc1G",40,12
2022-06-26 19:30:52,"hosetamama","ウクライナ情勢を
目の当たりにしても
今迄と何ら変わらない連中とは
最早、語るべき言葉も無い
粛々と民主主義の基本にのっとり
選挙で結果を出すべき
アレな連中を説得する為に
費やす時間も労力もムダ
日本の安全保障環境は切迫しており
日本人を守る事が最優先
https://t.co/0cBrSpEDqF",33,3
2022-06-17 20:46:07,"hosetamama","ソレは言う相手が違う
ウクライナは戦いたくて戦っている
訳ではない、ロシアと云うならず者が
侵略してきた事が原因
事の順序を履き違えてはいけない
鈴木さんはプーチンと親しい間柄
今こそその人脈を使い
プーチンを諌めに行く事を
お勧めする、嫌味では無く、願いです。
https://t.co/AU0kcTcEk1",55,3
2022-06-22 02:30:06,"afpbbcom","ラリー車を戦闘用に改造、前線へ ウクライナ南部の工場
https://t.co/476380W0Xo
ウクライナ南部ザポリージャの工場で、自動車競技のラリー用の車を戦闘用に改造する作業が行われている。改造車は、ウクライナ軍がロシア軍と戦う前線へ送られる。監督するのは実業家のウォロディミル・タルホフさんだ。",131,89
